biglabel,biglabel_link,id,name,market_name,price,exterior_wear,quality,rarity,type,weapon_type
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34969,加利尔 AR | 燕尾 (久经沙场),Galil AR | Tuxedo (Field-Tested),2.79,久经沙场,普通,军规级,步枪,加利尔 AR
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,900514,AK-47 | 可燃冰 (久经沙场),AK-47 | Ice Coaled (Field-Tested),32,久经沙场,普通,保密,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34056,AUG | 力矩 (略有磨损),AUG | Torque (Minimal Wear),59.9,略有磨损,普通,受限,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,39542,SSG 08（StatTrak?） | 巨铁 (久经沙场),StatTrak? SSG 08 | Big Iron (Field-Tested),125.98,久经沙场,StatTrak?,保密,步枪,SSG 08
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,33844,AK-47 | 精英之作 (战痕累累),AK-47 | Elite Build (Battle-Scarred),5.09,战痕累累,普通,军规级,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,927339,AK-47 | 钢铁三角洲 (久经沙场),AK-47 | Steel Delta (Field-Tested),7.27,久经沙场,普通,军规级,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,921460,M4A4（StatTrak?） | 反冲精英 (崭新出厂),StatTrak? M4A4 | Temukau (Factory New),1476,崭新出厂,StatTrak?,隐秘,步枪,M4A4
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,900603,SG 553 | 青龙 (崭新出厂),SG 553 | Dragon Tech (Factory New),9.58,崭新出厂,普通,受限,步枪,SG 553
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759279,AUG（StatTrak?） | 琥珀冲流 (略有磨损),StatTrak? AUG | Amber Slipstream (Minimal Wear),4.04,略有磨损,StatTrak?,军规级,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759236,AUG | 琥珀冲流 (略有磨损),AUG | Amber Slipstream (Minimal Wear),1.56,略有磨损,普通,军规级,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,779257,AK-47 | 幻影破坏者 (崭新出厂),AK-47 | Phantom Disruptor (Factory New),58.74,崭新出厂,普通,保密,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,769243,法玛斯（StatTrak?） | 保护色 (略有磨损),StatTrak? FAMAS | Crypsis (Minimal Wear),5.51,略有磨损,StatTrak?,军规级,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759249,法玛斯 | 雅典娜之眼 (崭新出厂),FAMAS | Eye of Athena (Factory New),78.1,崭新出厂,普通,保密,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,921444,M4A1 消音型 | 隐伏帝王龙 (略有磨损),M4A1-S | Emphorosaur-S (Minimal Wear),6.1,略有磨损,普通,受限,步枪,M4A1 消音版
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,781656,AK-47 | 阿努比斯军团 (略有磨损),AK-47 | Legion of Anubis (Minimal Wear),49.8,略有磨损,普通,隐秘,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34088,AWP | 浮生如梦 (崭新出厂),AWP | Fever Dream (Factory New),74.99,崭新出厂,普通,保密,步枪,AWP
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,33960,AK-47 | 红线 (久经沙场),AK-47 | Redline (Field-Tested),126.99,久经沙场,普通,保密,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,33946,AK-47 | 混沌点阵 (久经沙场),AK-47 | Point Disarray (Field-Tested),52,久经沙场,普通,保密,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,857556,AK-47 | 墨岩 (破损不堪),AK-47 | Slate (Well-Worn),13.98,破损不堪,普通,受限,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776073,AUG（StatTrak?） | 极地孤狼 (略有磨损),StatTrak? AUG | Arctic Wolf (Minimal Wear),52,略有磨损,StatTrak?,受限,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,36545,SSG 08 | 鬼脸天蛾 (略有磨损),SSG 08 | Death's Head (Minimal Wear),52.88,略有磨损,普通,受限,步枪,SSG 08
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,35229,M4A1 消音型 | 破碎铅秋 (久经沙场),M4A1-S | Leaded Glass (Field-Tested),23.1,久经沙场,普通,保密,步枪,M4A1 消音版
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,33998,AUG | 孟加拉猛虎 (略有磨损),AUG | Bengal Tiger (Minimal Wear),50,略有磨损,普通,保密,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,929108,AK-47（纪念品） | 钢铁三角洲 (崭新出厂),Souvenir AK-47 | Steel Delta (Factory New),74.4,崭新出厂,纪念品,军规级,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,871758,法玛斯（StatTrak?） | ZX81 彩色 (久经沙场),StatTrak? FAMAS | ZX Spectron (Field-Tested),17.01,久经沙场,StatTrak?,受限,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,761539,加利尔 AR（纪念品） | 冰核聚变 (崭新出厂),Souvenir Galil AR | Cold Fusion (Factory New),28.4,崭新出厂,纪念品,工业级,步枪,加利尔 AR
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759250,法玛斯 | 雅典娜之眼 (久经沙场),FAMAS | Eye of Athena (Field-Tested),28.19,久经沙场,普通,保密,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,38239,AUG（StatTrak?） | 贵族 (崭新出厂),StatTrak? AUG | Aristocrat (Factory New),37.7,崭新出厂,StatTrak?,受限,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,36458,SG 553 | 次时代 (崭新出厂),SG 553 | Cyrex (Factory New),83.7,崭新出厂,普通,保密,步枪,SG 553
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,35165,M4A1 消音型 | 翼蜥 (崭新出厂),M4A1-S | Basilisk (Factory New),67.67,崭新出厂,普通,受限,步枪,M4A1 消音版
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34651,法玛斯 | 死亡之舞 (崭新出厂),FAMAS | Macabre (Factory New),26.06,崭新出厂,普通,军规级,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,761378,AK-47（纪念品） | 安全网 (久经沙场),Souvenir AK-47 | Safety Net (Field-Tested),68.66,久经沙场,纪念品,受限,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34700,法玛斯 | 元素轮廓 (久经沙场),FAMAS | Valence (Field-Tested),13,久经沙场,普通,受限,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,921594,M4A1 消音型（StatTrak?） | 隐伏帝王龙 (崭新出厂),StatTrak? M4A1-S | Emphorosaur-S (Factory New),52.68,崭新出厂,StatTrak?,受限,步枪,M4A1 消音版
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,38618,G3SG1（StatTrak?） | 猎人 (崭新出厂),StatTrak? G3SG1 | Hunter (Factory New),7.12,崭新出厂,StatTrak?,军规级,步枪,G3SG1
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,36572,SSG 08 | 通灵者 (崭新出厂),SSG 08 | Necropos (Factory New),6.99,崭新出厂,普通,军规级,步枪,SSG 08
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34879,G3SG1 | 行刑者 (略有磨损),G3SG1 | The Executioner (Minimal Wear),54.68,略有磨损,普通,保密,步枪,G3SG1
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34699,法玛斯 | 元素轮廓 (崭新出厂),FAMAS | Valence (Factory New),33,崭新出厂,普通,受限,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34140,AWP | 狮子之日 (久经沙场),AWP | Sun in Leo (Field-Tested),124.5,久经沙场,普通,工业级,步枪,AWP
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,33946,AK-47 | 混沌点阵 (久经沙场),AK-47 | Point Disarray (Field-Tested),52,久经沙场,普通,保密,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,929087,AK-47（纪念品） | 钢铁三角洲 (战痕累累),Souvenir AK-47 | Steel Delta (Battle-Scarred),34.18,战痕累累,纪念品,军规级,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,876963,AUG（纪念品） | 夜空沙暴 (崭新出厂),Souvenir AUG | Sand Storm (Factory New),35,崭新出厂,纪念品,受限,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,775898,AK-47（StatTrak?） | 复古浪潮 (破损不堪),StatTrak? AK-47 | Rat Rod (Well-Worn),52.98,破损不堪,StatTrak?,受限,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,761384,M4A4（纪念品） | 变频器 (略有磨损),Souvenir M4A4 | Converter (Minimal Wear),33.9,略有磨损,纪念品,军规级,步枪,M4A4
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,38816,M4A1 消音型（StatTrak?） | 闪回 (久经沙场),StatTrak? M4A1-S | Flashback (Field-Tested),13,久经沙场,StatTrak?,受限,步枪,M4A1 消音版
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,38507,法玛斯（StatTrak?） | 蓝巢 (久经沙场),StatTrak? FAMAS | Hexane (Field-Tested),38.71,久经沙场,StatTrak?,军规级,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,36540,SSG 08 | 黑水 (久经沙场),SSG 08 | Dark Water (Field-Tested),12.1,久经沙场,普通,军规级,步枪,SSG 08
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34821,G3SG1 | 丰饶女神 (战痕累累),G3SG1 | Demeter (Battle-Scarred),57.85,战痕累累,普通,军规级,步枪,G3SG1
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34700,法玛斯 | 元素轮廓 (久经沙场),FAMAS | Valence (Field-Tested),13,久经沙场,普通,受限,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,921545,M4A1 消音型（StatTrak?） | 隐伏帝王龙 (略有磨损),StatTrak? M4A1-S | Emphorosaur-S (Minimal Wear),20,略有磨损,StatTrak?,受限,步枪,M4A1 消音版
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,763311,AK-47 | 二西莫夫 (略有磨损),AK-47 | Asiimov (Minimal Wear),387.5,略有磨损,普通,隐秘,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,38666,加利尔 AR（StatTrak?） | 神祗 (崭新出厂),StatTrak? Galil AR | Kami (Factory New),38.9,崭新出厂,StatTrak?,军规级,步枪,加利尔 AR
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,38259,AUG（StatTrak?） | 弹跳线条 (崭新出厂),StatTrak? AUG | Ricochet (Factory New),14.06,崭新出厂,StatTrak?,军规级,步枪,AUG
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34667,法玛斯 | 电子脉冲 (略有磨损),FAMAS | Pulse (Minimal Wear),38.68,略有磨损,普通,受限,步枪,法玛斯
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,956641,M4A1 消音型 | 黑莲花 (破损不堪),M4A1-S | Black Lotus (Well-Worn),74.99,破损不堪,普通,保密,步枪,M4A1 消音版
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,927351,AK-47 | 钢铁三角洲 (战痕累累),AK-47 | Steel Delta (Battle-Scarred),7.97,战痕累累,普通,军规级,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,857632,加利尔 AR | 迷人眼 (破损不堪),Galil AR | Chromatic Aberration (Well-Worn),7.98,破损不堪,普通,保密,步枪,加利尔 AR
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,857550,AK-47 | 墨岩 (久经沙场),AK-47 | Slate (Field-Tested),15.69,久经沙场,普通,受限,步枪,AK-47
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,37982,SCAR-20（纪念品） | 暴风呼啸 (久经沙场),Souvenir SCAR-20 | Storm (Field-Tested),5.21,久经沙场,纪念品,消费级,步枪,SCAR-20
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,34940,加利尔 AR | 火箭冰棒 (久经沙场),Galil AR | Rocket Pop (Field-Tested),5.78,久经沙场,普通,军规级,步枪,加利尔 AR
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,921524,SG 553 | 赛博之力 (崭新出厂),SG 553 | Cyberforce (Factory New),1.73,崭新出厂,普通,军规级,步枪,SG 553
Rifles,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=rifle&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,887028,法玛斯 | 目皆转睛 (崭新出厂),FAMAS | Rapid Eye Movement (Factory New),42,崭新出厂,普通,保密,步枪,法玛斯
