biglabel,id,name,market_name,price,exterior_wear,quality,rarity,type,weapon_type
Knives,769542,大马士革钢,★ Ursus Knife | Damascus Steel (Field-Tested),940,3,8,5,10,熊刀
Knives,871895,传说,★ Huntsman Knife | Lore (Minimal Wear),1650,4,8,5,10,猎杀者匕首
Knives,759456,狩猎网格,★ Stiletto Knife | Safari Mesh (Minimal Wear),1225,4,8,5,10,短剑
Knives,43834,屠夫,★ StatTrak? M9 Bayonet | Slaughter (Minimal Wear),6888,4,10,5,10,M9 刺刀
Knives,42684,自动化,★ Flip Knife | Autotronic (Factory New),3376.5,5,8,5,10,折叠刀
Knives,42994,大马士革钢,★ Karambit | Damascus Steel (Factory New),5895.99,5,8,5,10,爪子刀
Knives,42871,都市伪装,★ Gut Knife | Urban Masked (Field-Tested),557,3,8,5,10,穿肠刀
Knives,776044,夜色,★ Skeleton Knife | Night Stripe (Well-Worn),2129.5,2,8,5,10,骷髅匕首
Knives,956685,夜色,★ Kukri Knife | Night Stripe (Minimal Wear),1885,4,8,5,10,weapon_knife_kukri
Knives,42589,致命紫罗兰,★ Butterfly Knife | Ultraviolet (Battle-Scarred),4579.99,1,8,5,10,蝴蝶刀
Knives,776775,狩猎网格,★ Skeleton Knife | Safari Mesh (Battle-Scarred),1465,1,8,5,10,骷髅匕首
Knives,42704,澄澈之水,★ Flip Knife | Bright Water (Minimal Wear),1370,4,8,5,10,折叠刀
Knives,776928,狩猎网格,★ StatTrak? Survival Knife | Safari Mesh (Battle-Scarred),627,1,10,5,10,求生匕首
Knives,43126,枯焦之色,★ M9 Bayonet | Scorched (Minimal Wear),3319.5,4,8,5,10,M9 刺刀
Knives,42486,多普勒,★ Bowie Knife | Doppler (Factory New),2499,5,8,5,10,鲍伊猎刀
Knives,43031,枯焦之色,★ Karambit | Scorched (Minimal Wear),3870,4,8,5,10,爪子刀
Knives,43422,噩梦之夜,★ StatTrak? Butterfly Knife | Night (Minimal Wear),5999,4,10,5,10,蝴蝶刀
Knives,871810,自动化,★ Bowie Knife | Autotronic (Field-Tested),1065,3,8,5,10,鲍伊猎刀
Knives,769531,大马士革钢,★ Talon Knife | Damascus Steel (Minimal Wear),2800,4,8,5,10,锯齿爪刀
Knives,42572,狩猎网格,★ Butterfly Knife | Safari Mesh (Field-Tested),4064.77,3,8,5,10,蝴蝶刀
Knives,776932,表面淬火,★ Nomad Knife | Case Hardened (Field-Tested),2300,3,8,5,10,流浪者匕首
Knives,776969,森林DDPAT,★ Paracord Knife | Forest DDPAT (Battle-Scarred),564.5,1,8,5,10,系绳匕首
Knives,42787,黑色层压板,★ Gut Knife | Black Laminate (Field-Tested),670,3,8,5,10,穿肠刀
Knives,43421,噩梦之夜,★ StatTrak? Butterfly Knife | Night (Field-Tested),5066,3,10,5,10,蝴蝶刀
Knives,871909,传说,★ Butterfly Knife | Lore (Minimal Wear),14141.5,4,8,5,10,蝴蝶刀
Knives,871874,自由之手,★ Butterfly Knife | Freehand (Minimal Wear),6735,4,8,5,10,蝴蝶刀
Knives,42837,传说,★ Gut Knife | Lore (Minimal Wear),1190,4,8,5,10,穿肠刀
Knives,776832,渐变之色,★ Nomad Knife | Fade (Minimal Wear),6666.88,4,8,5,10,流浪者匕首
Knives,42619,北方森林,★ Falchion Knife | Boreal Forest (Field-Tested),644,3,8,5,10,弯刀
Knives,777085,人工染色,★ Skeleton Knife | Stained (Well-Worn),2399.5,2,8,5,10,骷髅匕首
Knives,776595,森林DDPAT,★ Skeleton Knife | Forest DDPAT (Minimal Wear),1729.3,4,8,5,10,骷髅匕首
Knives,769527,致命紫罗兰,★ Navaja Knife | Ultraviolet (Field-Tested),567,3,8,5,10,折刀
Knives,43294,渐变之色,★ StatTrak? Bayonet | Fade (Factory New),5680,5,10,5,10,刺刀
Knives,956674,夜色,★ Kukri Knife | Night Stripe (Battle-Scarred),1410,1,8,5,10,weapon_knife_kukri
Knives,956674,夜色,★ Kukri Knife | Night Stripe (Battle-Scarred),1410,1,8,5,10,weapon_knife_kukri
Knives,43162,暗影双匕（★）,★ Shadow Daggers,883.5,0,8,5,10,暗影双匕
Knives,42734,伽玛多普勒,★ Flip Knife | Gamma Doppler (Factory New),4288.5,5,8,5,10,折叠刀
Knives,776296,渐变之色,★ Paracord Knife | Fade (Factory New),2800,5,8,5,10,系绳匕首
Knives,956702,深红之网,★ Kukri Knife | Crimson Web (Battle-Scarred),1940,1,8,5,10,weapon_knife_kukri
Knives,43202,外表生锈,★ Shadow Daggers | Rust Coat (Well-Worn),543,2,8,5,10,暗影双匕
Knives,776978,深红之网,★ Nomad Knife | Crimson Web (Battle-Scarred),1697.96,1,8,5,10,流浪者匕首
Knives,776881,表面淬火,★ Skeleton Knife | Case Hardened (Minimal Wear),4099.99,4,8,5,10,骷髅匕首
Knives,872021,澄澈之水,★ Falchion Knife | Bright Water (Minimal Wear),840,4,8,5,10,弯刀
Knives,42695,蓝钢,★ Flip Knife | Blue Steel (Field-Tested),1576.48,3,8,5,10,折叠刀
Knives,769552,大马士革钢,★ Talon Knife | Damascus Steel (Factory New),3000,5,8,5,10,锯齿爪刀
Knives,759403,夜色,★ Talon Knife | Night Stripe (Field-Tested),2000,3,8,5,10,锯齿爪刀
Knives,43418,渐变大理石,★ StatTrak? Butterfly Knife | Marble Fade (Factory New),13800,5,10,5,10,蝴蝶刀
Knives,773841,森林DDPAT,★ Classic Knife | Forest DDPAT (Battle-Scarred),788,1,8,5,10,海豹短刀
Knives,42691,黑色层压板,★ Flip Knife | Black Laminate (Minimal Wear),1433.7,4,8,5,10,折叠刀
Knives,43440,都市伪装,★ StatTrak? Butterfly Knife | Urban Masked (Field-Tested),4150,3,10,5,10,蝴蝶刀
Knives,773846,人工染色,★ Classic Knife | Stained (Well-Worn),1015,2,8,5,10,海豹短刀
Knives,759842,蓝钢,★ Navaja Knife | Blue Steel (Well-Worn),576.99,2,8,5,10,折刀
Knives,776698,夜色,★ Survival Knife | Night Stripe (Field-Tested),640.5,3,8,5,10,求生匕首
Knives,42816,大马士革钢,★ Gut Knife | Damascus Steel (Minimal Wear),715,4,8,5,10,穿肠刀
Knives,776698,夜色,★ Survival Knife | Night Stripe (Field-Tested),640.5,3,8,5,10,求生匕首
Knives,42816,大马士革钢,★ Gut Knife | Damascus Steel (Minimal Wear),715,4,8,5,10,穿肠刀
Knives,42703,澄澈之水,★ Flip Knife | Bright Water (Field-Tested),1290.5,3,8,5,10,折叠刀
Knives,42970,黑色层压板,★ Karambit | Black Laminate (Well-Worn),5605,2,8,5,10,爪子刀
Knives,43627,外表生锈,★ StatTrak? Gut Knife | Rust Coat (Battle-Scarred),610,1,10,5,10,穿肠刀
Knives,43075,澄澈之水,★ M9 Bayonet | Bright Water (Minimal Wear),4190,4,8,5,10,M9 刺刀
Knives,42839,渐变大理石,★ Gut Knife | Marble Fade (Factory New),1159.48,5,8,5,10,穿肠刀
Knives,42866,致命紫罗兰,★ Gut Knife | Ultraviolet (Battle-Scarred),572.39,1,8,5,10,穿肠刀
Knives,42966,黑色层压板,★ Karambit | Black Laminate (Battle-Scarred),5589,1,8,5,10,爪子刀
Knives,769523,大马士革钢,★ Navaja Knife | Damascus Steel (Factory New),652.5,5,8,5,10,折刀
Knives,759440,北方森林,★ Navaja Knife | Boreal Forest (Field-Tested),507.72,3,8,5,10,折刀
Knives,759402,森林DDPAT,★ Talon Knife | Forest DDPAT (Field-Tested),1697,3,8,5,10,锯齿爪刀
Knives,759327,深红之网,★ Talon Knife | Crimson Web (Field-Tested),2915,3,8,5,10,锯齿爪刀
Knives,42949,人工染色,★ Huntsman Knife | Stained (Well-Worn),899,2,8,5,10,猎杀者匕首
Knives,761866,人工染色,★ StatTrak? Stiletto Knife | Stained (Minimal Wear),2000,4,10,5,10,短剑
Knives,956689,都市伪装,★ Kukri Knife | Urban Masked (Well-Worn),1319.5,2,8,5,10,weapon_knife_kukri
Knives,43107,传说,★ M9 Bayonet | Lore (Field-Tested),6245,3,8,5,10,M9 刺刀
Knives,769560,致命紫罗兰,★ Stiletto Knife | Ultraviolet (Battle-Scarred),1458.5,1,8,5,10,短剑
Knives,759521,人工染色,★ Talon Knife | Stained (Battle-Scarred),2190,1,8,5,10,锯齿爪刀
Knives,759684,蓝钢,★ Ursus Knife | Blue Steel (Minimal Wear),1235,4,8,5,10,熊刀
Knives,43107,传说,★ M9 Bayonet | Lore (Field-Tested),6245,3,8,5,10,M9 刺刀
Knives,769560,致命紫罗兰,★ Stiletto Knife | Ultraviolet (Battle-Scarred),1458.5,1,8,5,10,短剑
Knives,759521,人工染色,★ Talon Knife | Stained (Battle-Scarred),2190,1,8,5,10,锯齿爪刀
Knives,759684,蓝钢,★ Ursus Knife | Blue Steel (Minimal Wear),1235,4,8,5,10,熊刀
Knives,43088,大马士革钢,★ M9 Bayonet | Damascus Steel (Field-Tested),4420,3,8,5,10,M9 刺刀
Knives,42730,自由之手,★ Flip Knife | Freehand (Factory New),1571.5,5,8,5,10,折叠刀
Knives,871987,自由之手,★ Huntsman Knife | Freehand (Minimal Wear),1009.98,4,8,5,10,猎杀者匕首
Knives,777152,人工染色,★ StatTrak? Survival Knife | Stained (Minimal Wear),1030,4,10,5,10,求生匕首
Knives,42434,虎牙,★ Bayonet | Tiger Tooth (Factory New),3400,5,8,5,10,刺刀
Knives,42579,屠夫,★ Butterfly Knife | Slaughter (Factory New),12800,5,8,5,10,蝴蝶刀
Knives,776823,北方森林,★ Paracord Knife | Boreal Forest (Field-Tested),599.1,3,8,5,10,系绳匕首
Knives,42696,蓝钢,★ Flip Knife | Blue Steel (Minimal Wear),1672,4,8,5,10,折叠刀
Knives,42570,外表生锈,★ Butterfly Knife | Rust Coat (Well-Worn),5149.5,2,8,5,10,蝴蝶刀
Knives,43334,鲍伊猎刀（★StatTrak?）,★ StatTrak? Bowie Knife,1200,0,10,5,10,鲍伊猎刀
Knives,759634,狩猎网格,★ Ursus Knife | Safari Mesh (Minimal Wear),699.5,4,8,5,10,熊刀
Knives,42484,大马士革钢,★ Bowie Knife | Damascus Steel (Minimal Wear),1005,4,8,5,10,鲍伊猎刀
Knives,42864,虎牙,★ Gut Knife | Tiger Tooth (Factory New),1009.5,5,8,5,10,穿肠刀
Knives,760139,森林DDPAT,★ Stiletto Knife | Forest DDPAT (Battle-Scarred),1150,1,8,5,10,短剑
Knives,776803,屠夫,★ Survival Knife | Slaughter (Factory New),1719.99,5,8,5,10,求生匕首
Knives,42736,传说,★ Flip Knife | Lore (Battle-Scarred),1450,1,8,5,10,折叠刀
Knives,777048,狩猎网格,★ StatTrak? Paracord Knife | Safari Mesh (Field-Tested),571.3,3,10,5,10,系绳匕首
Knives,777586,深红之网,★ StatTrak? Skeleton Knife | Crimson Web (Minimal Wear),6555.48,4,10,5,10,骷髅匕首
Knives,43397,北方森林,★ StatTrak? Butterfly Knife | Boreal Forest (Minimal Wear),4800,4,10,5,10,蝴蝶刀
Knives,43010,自由之手,★ Karambit | Freehand (Well-Worn),4250,2,8,5,10,爪子刀
Knives,872103,自动化,★ StatTrak? Butterfly Knife | Autotronic (Battle-Scarred),7100,1,10,5,10,蝴蝶刀
Knives,957798,夜色,★ StatTrak? Kukri Knife | Night Stripe (Battle-Scarred),1549.5,1,10,5,10,weapon_knife_kukri
Knives,42428,屠夫,★ Bayonet | Slaughter (Minimal Wear),3448,4,8,5,10,刺刀
Knives,759569,都市伪装,★ Navaja Knife | Urban Masked (Field-Tested),517.45,3,8,5,10,折刀
Knives,759735,都市伪装,★ StatTrak? Stiletto Knife | Urban Masked (Field-Tested),1325,3,10,5,10,短剑
Knives,43300,自由之手,★ StatTrak? Bayonet | Freehand (Minimal Wear),2399,4,10,5,10,刺刀
Knives,760141,深红之网,★ Ursus Knife | Crimson Web (Battle-Scarred),1299,1,8,5,10,熊刀
Knives,43065,蓝钢,★ M9 Bayonet | Blue Steel (Field-Tested),5087.5,3,8,5,10,M9 刺刀
Knives,42757,枯焦之色,★ Flip Knife | Scorched (Field-Tested),995,3,8,5,10,折叠刀
Knives,871925,澄澈之水,★ Butterfly Knife | Bright Water (Well-Worn),5338,2,8,5,10,蝴蝶刀
Knives,776735,枯焦之色,★ Survival Knife | Scorched (Battle-Scarred),559.4,1,8,5,10,求生匕首
Knives,777086,都市伪装,★ Skeleton Knife | Urban Masked (Well-Worn),1737,2,8,5,10,骷髅匕首
Knives,42932,外表生锈,★ Huntsman Knife | Rust Coat (Battle-Scarred),688,1,8,5,10,猎杀者匕首
Knives,773738,表面淬火,★ Classic Knife | Case Hardened (Minimal Wear),1890,4,8,5,10,海豹短刀
Knives,776400,森林DDPAT,★ Survival Knife | Forest DDPAT (Field-Tested),579.5,3,8,5,10,求生匕首
Knives,871910,自动化,★ StatTrak? Shadow Daggers | Autotronic (Field-Tested),665.5,3,10,5,10,暗影双匕
Knives,773738,表面淬火,★ Classic Knife | Case Hardened (Minimal Wear),1890,4,8,5,10,海豹短刀
Knives,776400,森林DDPAT,★ Survival Knife | Forest DDPAT (Field-Tested),579.5,3,8,5,10,求生匕首
Knives,871910,自动化,★ StatTrak? Shadow Daggers | Autotronic (Field-Tested),665.5,3,10,5,10,暗影双匕
Knives,42398,自由之手,★ Bayonet | Freehand (Factory New),2405,5,8,5,10,刺刀
Knives,776872,枯焦之色,★ Skeleton Knife | Scorched (Field-Tested),1790,3,8,5,10,骷髅匕首
Knives,43575,穿肠刀（★StatTrak?）,★ StatTrak? Gut Knife,828,0,10,5,10,穿肠刀
Knives,759409,都市伪装,★ Ursus Knife | Urban Masked (Field-Tested),741.88,3,8,5,10,熊刀
Knives,759575,夜色,★ Stiletto Knife | Night Stripe (Well-Worn),1419,2,8,5,10,短剑
Knives,42643,森林DDPAT,★ Falchion Knife | Forest DDPAT (Minimal Wear),692.48,4,8,5,10,弯刀
Knives,42380,深红之网,★ Bayonet | Crimson Web (Battle-Scarred),1899.5,1,8,5,10,刺刀
Knives,42364,蓝钢,★ Bayonet | Blue Steel (Well-Worn),2069.99,2,8,5,10,刺刀
Knives,871898,黑色层压板,★ Shadow Daggers | Black Laminate (Well-Worn),511,2,8,5,10,暗影双匕
Knives,43464,多普勒,★ StatTrak? Falchion Knife | Doppler (Factory New),2948.99,5,10,5,10,弯刀
Knives,759745,都市伪装,★ Ursus Knife | Urban Masked (Minimal Wear),889,4,8,5,10,熊刀
Knives,43012,伽玛多普勒,★ Karambit | Gamma Doppler (Minimal Wear),13888,4,8,5,10,爪子刀
Knives,769579,大马士革钢,★ StatTrak? Talon Knife | Damascus Steel (Field-Tested),2670,3,10,5,10,锯齿爪刀
Knives,872024,伽玛多普勒,★ StatTrak? Falchion Knife | Gamma Doppler (Factory New),2800,5,10,5,10,弯刀
Knives,42416,外表生锈,★ Bayonet | Rust Coat (Well-Worn),1630,2,8,5,10,刺刀
Knives,773814,都市伪装,★ Classic Knife | Urban Masked (Battle-Scarred),804,1,8,5,10,海豹短刀
Knives,759462,渐变之色,★ Ursus Knife | Fade (Factory New),3762.5,5,8,5,10,熊刀
Knives,42416,外表生锈,★ Bayonet | Rust Coat (Well-Worn),1630,2,8,5,10,刺刀
Knives,773814,都市伪装,★ Classic Knife | Urban Masked (Battle-Scarred),804,1,8,5,10,海豹短刀
Knives,759462,渐变之色,★ Ursus Knife | Fade (Factory New),3762.5,5,8,5,10,熊刀
Knives,42392,渐变之色,★ Bayonet | Fade (Minimal Wear),5700,4,8,5,10,刺刀
Knives,872074,澄澈之水,★ StatTrak? Falchion Knife | Bright Water (Field-Tested),795,3,10,5,10,弯刀
Knives,769504,致命紫罗兰,★ Ursus Knife | Ultraviolet (Field-Tested),1072,3,8,5,10,熊刀
Knives,769522,致命紫罗兰,★ Stiletto Knife | Ultraviolet (Minimal Wear),2080,4,8,5,10,短剑
Knives,776757,屠夫,★ Survival Knife | Slaughter (Minimal Wear),1584,4,8,5,10,求生匕首
Knives,957393,深红之网,★ StatTrak? Kukri Knife | Crimson Web (Battle-Scarred),2049.5,1,10,5,10,weapon_knife_kukri
Knives,43039,人工染色,★ Karambit | Stained (Minimal Wear),5178,4,8,5,10,爪子刀
Knives,776879,骷髅匕首（★StatTrak?）,★ StatTrak? Skeleton Knife,4950,0,10,5,10,骷髅匕首
Knives,42444,都市伪装,★ Bayonet | Urban Masked (Minimal Wear),1700,4,8,5,10,刺刀
Knives,42987,表面淬火,★ Karambit | Case Hardened (Minimal Wear),6800,4,8,5,10,爪子刀
Knives,759513,枯焦之色,★ Stiletto Knife | Scorched (Minimal Wear),1429,4,8,5,10,短剑
Knives,871981,黑色层压板,★ StatTrak? Falchion Knife | Black Laminate (Field-Tested),740,3,10,5,10,弯刀
Knives,43041,虎牙,★ Karambit | Tiger Tooth (Factory New),7899.5,5,8,5,10,爪子刀
Knives,43435,虎牙,★ StatTrak? Butterfly Knife | Tiger Tooth (Factory New),10785.49,5,10,5,10,蝴蝶刀
Knives,773802,森林DDPAT,★ Classic Knife | Forest DDPAT (Minimal Wear),850,4,8,5,10,海豹短刀
Knives,956673,枯焦之色,★ Kukri Knife | Scorched (Battle-Scarred),1379.5,1,8,5,10,weapon_knife_kukri
Knives,43139,致命紫罗兰,★ M9 Bayonet | Ultraviolet (Field-Tested),3698,3,8,5,10,M9 刺刀
Others,779100,联合军,Patch | CMB,1.64,,4,高级,布章,
Others,778621,英勇,Patch | Bravo,1.14,,4,高级,布章,
Others,778617,突围,Patch | Breakout,1.08,,4,高级,布章,
Others,778640,怒,Patch | Rage,33.36,,4,奇异,布章,
Others,778625,血猎,Patch | Bloodhound,8.94,,4,高级,布章,
Others,875995,2021年斯德哥尔摩锦标赛,Patch | Evil Geniuses | Stockholm 2021,6.33,,4,高级,布章,
Others,778632,命悬一线,Patch | Welcome to the Clutch,9.24,,4,卓越,布章,
Others,778620,头号特训,Patch | Danger Zone,3.19,,4,卓越,布章,
Others,876175,2021年斯德哥尔摩锦标赛,Patch | Team Spirit | Stockholm 2021,34.99,,4,高级,布章,
Others,876115,2021年斯德哥尔摩锦标赛,Patch | Tyloo | Stockholm 2021,56.9,,4,高级,布章,
Others,876171,2021年斯德哥尔摩锦标赛,Patch | Evil Geniuses (Gold) | Stockholm 2021,34.89,,4,卓越,布章,
Others,875988,2021年斯德哥尔摩锦标赛,Patch | Vitality | Stockholm 2021,12.97,,4,高级,布章,
Others,778577,咆哮,Patch | Howl,99.99,,4,奇异,布章,
Others,876098,2021年斯德哥尔摩锦标赛,Patch | Virtus.Pro | Stockholm 2021,37.77,,4,高级,布章,
Others,871389,疯狂寿司,Patch | Mad Sushi,49.2,,4,高级,布章,
Others,778629,先锋,Patch | Vanguard,1.31,,4,高级,布章,
Others,778624,裂网大行动,Patch | Shattered Web,2.16,,4,高级,布章,
Others,876134,2021年斯德哥尔摩锦标赛,Patch | Gambit Gaming (Gold) | Stockholm 2021,33.9,,4,卓越,布章,
Others,778627,年年有鱼,Patch | Koi,5.6,,4,卓越,布章,
Others,836420,金·传奇之鹰ー大师级★,Patch | Metal Legendary Eagle Master ★,31.49,,4,卓越,布章,
Others,871668,起锚,Patch | Anchors Aweigh,35.96,,4,高级,布章,
Others,876125,2021年斯德哥尔摩锦标赛,Patch | G2 Esports (Gold) | Stockholm 2021,87.98,,4,卓越,布章,
Others,778628,爱鸡人士,Patch | Chicken Lover,7.82,,4,卓越,布章,
Others,779109,弗地岗人,Patch | Vortigaunt,2.62,,4,高级,布章,
Others,778623,九头蛇,Patch | Hydra,3.05,,4,高级,布章,
Others,778630,疯狂香蕉人,Patch | Crazy Banana,9.34,,4,卓越,布章,
Others,778619,野火,Patch | Wildfire,3.89,,4,高级,布章,
Others,871739,巡航之光,Patch | Cruising Ray,71.5,,4,高级,布章,
Others,835461,金·无上之首席大师,Patch | Metal Supreme Master First Class,33.5,,4,卓越,布章,
Others,876194,2021年斯德哥尔摩锦标赛,Patch | Entropiq (Gold) | Stockholm 2021,41.49,,4,卓越,布章,
Others,778642,龙的传人,Patch | Dragon,20,,4,奇异,布章,
Others,876136,2021年斯德哥尔摩锦标赛,Patch | Tyloo (Gold) | Stockholm 2021,250.91,,4,卓越,布章,
Others,835616,金·大师级守护者ーI,Patch | Metal Master Guardian I,8.88,,4,高级,布章,
Others,779110,17号城市,Patch | City 17,1.96,,4,高级,布章,
Others,835444,金·白银,Patch | Metal Silver,32.06,,4,高级,布章,
Others,875989,2021年斯德哥尔摩锦标赛,Patch | Natus Vincere | Stockholm 2021,23.71,,4,高级,布章,
Others,835695,金·大师级守护者ー卓越,Patch | Metal Distinguished Master Guardian,8.34,,4,高级,布章,
Others,876097,2021年斯德哥尔摩锦标赛,Patch | FURIA | Stockholm 2021,10.31,,4,高级,布章,
Others,835627,金·全球精英,Patch | Metal The Global Elite,18.64,,4,高级,布章,
Others,778631,皇冠,Patch | The Boss,131.5,,4,奇异,布章,
Others,876162,2021年斯德哥尔摩锦标赛,Patch | FaZe Clan | Stockholm 2021,85,,4,高级,布章,
Others,876053,2021年斯德哥尔摩锦标赛,Patch | Team Liquid | Stockholm 2021,14,,4,高级,布章,
Others,778638,警戒者,Patch | Vigilance,3.9,,4,卓越,布章,
Others,836424,金·白银恶魔,Patch | Metal Silver Demon,297.58,,4,奇异,布章,
Others,876111,2021年斯德哥尔摩锦标赛,Patch | Natus Vincere (Gold) | Stockholm 2021,80.8,,4,卓越,布章,
Others,778622,凤凰,Patch | Phoenix,2.35,,4,高级,布章,
Others,836421,金·无上大师,Patch | Metal Supreme Master,17.2,,4,高级,布章,
Others,836426,金·大师级守护者,Patch | Metal Master Guardian,23.93,,4,卓越,布章,
Others,836423,金·大师级守护者ー卓越★,Patch | Metal Distinguished Master Guardian ★,13.98,,4,卓越,布章,
Others,876161,2021年斯德哥尔摩锦标赛,Patch | Heroic | Stockholm 2021,25,,4,高级,布章,
Others,876146,2021年斯德哥尔摩锦标赛,Patch | Copenhagen Flames | Stockholm 2021,16.83,,4,高级,布章,
Others,871564,抛弃希望,Patch | Abandon Hope,150.91,,4,高级,布章,
Others,876153,2021年斯德哥尔摩锦标赛,Patch | Entropiq | Stockholm 2021,23.73,,4,高级,布章,
Others,876108,2021年斯德哥尔摩锦标赛,Patch | Astralis | Stockholm 2021,57.64,,4,高级,布章,
Others,876150,2021年斯德哥尔摩锦标赛,Patch | Sharks Esports | Stockholm 2021,18.01,,4,高级,布章,
Others,778635,剪纸GO,Patch | Longevity,4.66,,4,卓越,布章,
Others,835533,金·传奇之鹰,Patch | Metal Legendary Eagle,9.54,,4,高级,布章,
Others,871630,大王乌贼,Patch | Giant Squid,32.02,,4,高级,布章,
Others,836422,金·黄金新星,Patch | Metal Gold Nova,11.82,,4,卓越,布章,
Others,835448,金·传奇之鹰ー大师级,Patch | Metal Legendary Eagle Master,14.8,,4,高级,布章,
